hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
0, 24.00000, 2489.39, -0.875011, 2500.43, -119.59, 2486.18, 120.193, 203.309, 179.595, 202.115, 60.8558, 203.665, -59.3971
0, 25.00000, 2489.39, -0.875011, 2500.43, -119.59, 2486.18, 120.193, 203.309, 179.595, 202.115, 60.8558, 203.665, -59.3971
0, 26.00000, 2489.28, -0.880456, 2500.32, -119.595, 2486.09, 120.188, 202.927, 179.589, 201.736, 60.8501, 203.281, -59.4029
0, 27.00000, 2489.28, -0.88046, 2500.32, -119.595, 2486.09, 120.188, 202.927, 179.589, 201.736, 60.85, 203.281, -59.4029
0, 28.00000, 2489.28, -0.88046, 2500.32, -119.595, 2486.09, 120.188, 202.927, 179.589, 201.736, 60.85, 203.281, -59.4029
0, 29.00000, 2489.28, -0.88046, 2500.32, -119.595, 2486.09, 120.188, 202.927, 179.589, 201.736, 60.85, 203.281, -59.4029
0, 30.00000, 2489.16, -0.885905, 2500.22, -119.6, 2486, 120.183, 202.545, 179.583, 201.356, 60.8444, 202.896, -59.4087
0, 31.00000, 2489.16, -0.88591, 2500.22, -119.6, 2486, 120.183, 202.545, 179.583, 201.356, 60.8443, 202.896, -59.4087
0, 32.00000, 2489.16, -0.88591, 2500.22, -119.6, 2486, 120.183, 202.545, 179.583, 201.356, 60.8443, 202.896, -59.4087
0, 33.00000, 2489.28, -0.880465, 2500.32, -119.595, 2486.09, 120.188, 202.927, 179.589, 201.735, 60.85, 203.281, -59.4029
0, 34.00000, 2489.39, -0.875015, 2500.43, -119.59, 2486.18, 120.193, 203.309, 179.595, 202.115, 60.8557, 203.666, -59.3971
0, 35.00000, 2489.39, -0.875011, 2500.43, -119.59, 2486.18, 120.193, 203.309, 179.595, 202.115, 60.8558, 203.665, -59.3971
0, 36.00000, 2489.39, -0.875011, 2500.43, -119.59, 2486.18, 120.193, 203.309, 179.595, 202.115, 60.8558, 203.665, -59.3971
0, 37.00000, 2489.39, -0.875011, 2500.43, -119.59, 2486.18, 120.193, 203.309, 179.595, 202.115, 60.8558, 203.665, -59.3971
0, 38.00000, 2489.16, -0.885901, 2500.22, -119.6, 2486, 120.183, 202.545, 179.583, 201.356, 60.8444, 202.896, -59.4086
0, 39.00000, 2489.28, -0.880464, 2500.32, -119.595, 2486.09, 120.188, 202.927, 179.589, 201.735, 60.85, 203.281, -59.4029
0, 40.00000, 2489.39, -0.875015, 2500.43, -119.59, 2486.18, 120.193, 203.309, 179.595, 202.115, 60.8557, 203.666, -59.3971
0, 41.00000, 2489.28, -0.880456, 2500.32, -119.595, 2486.09, 120.188, 202.927, 179.589, 201.736, 60.8501, 203.281, -59.4029
0, 42.00000, 2488.03, -0.940389, 2499.16, -119.649, 2485.09, 120.133, 198.721, 179.52, 197.557, 60.7875, 199.046, -59.4662
0, 43.00000, 2486.54, -1.01134, 2497.78, -119.713, 2483.89, 120.068, 193.745, 179.438, 192.61, 60.7131, 194.037, -59.5411
0, 44.00000, 2485.62, -1.05505, 2496.93, -119.752, 2483.16, 120.027, 190.682, 179.387, 189.562, 60.6669, 190.955, -59.5874
0, 45.00000, 2483.89, -1.13705, 2495.32, -119.826, 2481.77, 119.952, 184.926, 179.292, 183.841, 60.5812, 185.164, -59.6738
0, 46.00000, 2480.99, -1.27398, 2492.64, -119.95, 2479.45, 119.827, 175.314, 179.134, 174.287, 60.4381, 175.497, -59.8179
0, 47.00000, 2478.05, -1.41122, 2489.93, -120.074, 2477.11, 119.702, 165.682, 178.976, 164.708, 60.294, 165.813, -59.9623
0, 48.00000, 2476.5, -1.4827, 2488.52, -120.138, 2475.88, 119.636, 160.674, 178.892, 159.721, 60.2175, 160.778, -60.0383
0, 49.00000, 2477.44, -1.43871, 2489.39, -120.099, 2476.64, 119.677, 163.778, 178.941, 162.797, 60.2615, 163.895, -59.9932
0, 50.00000, 2478.04, -1.41123, 2489.94, -120.074, 2477.11, 119.702, 165.704, 178.973, 164.714, 60.2909, 165.831, -59.964
0, 51.00000, 2476.5, -1.4827, 2488.52, -120.138, 2475.88, 119.636, 160.674, 178.892, 159.722, 60.2175, 160.778, -60.0383
0, 52.00000, 2475.79, -1.51572, 2487.86, -120.168, 2475.32, 119.606, 158.362, 178.853, 157.419, 60.1819, 158.454, -60.0735
0, 53.00000, 2475.55, -1.52673, 2487.64, -120.178, 2475.13, 119.596, 157.593, 178.84, 156.651, 60.1698, 157.68, -60.0854
0, 54.00000, 2475.9, -1.51021, 2487.97, -120.163, 2475.41, 119.611, 158.756, 178.858, 157.805, 60.1866, 158.848, -60.0683
0, 55.00000, 2477.44, -1.43871, 2489.39, -120.099, 2476.64, 119.677, 163.782, 178.941, 162.798, 60.261, 163.897, -59.9934
0, 56.00000, 2480.03, -1.31791, 2491.78, -119.99, 2478.7, 119.787, 172.264, 179.08, 171.23, 60.3878, 172.424, -59.8662
0, 57.00000, 2481.44, -1.2521, 2493.07, -119.93, 2479.82, 119.847, 176.873, 179.157, 175.819, 60.4582, 177.061, -59.7962
0, 58.00000, 2482.38, -1.20826, 2493.93, -119.891, 2480.57, 119.887, 179.945, 179.209, 178.877, 60.5047, 180.152, -59.7497
0, 59.00000, 2483.42, -1.15899, 2494.9, -119.846, 2481.4, 119.932, 183.402, 179.266, 182.314, 60.5565, 183.629, -59.6976
0, 60.00000, 2484.12, -1.12616, 2495.54, -119.817, 2481.96, 119.962, 185.703, 179.304, 184.603, 60.5913, 185.944, -59.6629
0, 61.00000, 2485.16, -1.07696, 2496.5, -119.772, 2482.79, 120.008, 189.155, 179.361, 188.035, 60.643, 189.418, -59.6109
0, 62.00000, 2485.5, -1.06055, 2496.82, -119.757, 2483.07, 120.023, 190.302, 179.38, 189.179, 60.6606, 190.573, -59.5934
0, 63.00000, 2486.08, -1.03324, 2497.36, -119.733, 2483.53, 120.048, 192.218, 179.412, 191.084, 60.6892, 192.501, -59.5646
0, 64.00000, 2485.74, -1.0496, 2497.03, -119.748, 2483.25, 120.033, 191.067, 179.393, 189.942, 60.6724, 191.342, -59.5817
0, 65.00000, 2485.16, -1.07692, 2496.5, -119.772, 2482.79, 120.007, 189.15, 179.362, 188.037, 60.6438, 189.413, -59.6106
0, 66.00000, 2484.35, -1.11519, 2495.75, -119.807, 2482.14, 119.972, 186.464, 179.317, 185.367, 60.6037, 186.711, -59.6509
0, 67.00000, 2484.35, -1.11521, 2495.75, -119.807, 2482.14, 119.972, 186.467, 179.317, 185.367, 60.6032, 186.714, -59.6511
0, 68.00000, 2484.47, -1.10974, 2495.86, -119.802, 2482.24, 119.977, 186.851, 179.323, 185.748, 60.6089, 187.1, -59.6454
0, 69.00000, 2485.04, -1.08241, 2496.4, -119.777, 2482.7, 120.003, 188.77, 179.355, 187.654, 60.6374, 189.031, -59.6166
0, 70.00000, 2486.19, -1.02779, 2497.46, -119.728, 2483.62, 120.053, 192.603, 179.418, 191.464, 60.6947, 192.888, -59.5589
0, 71.00000, 2487.45, -0.96775, 2498.63, -119.674, 2484.63, 120.108, 196.813, 179.488, 195.65, 60.7578, 197.126, -59.4954
0, 72.00000, 2489.38, -0.875089, 2500.43, -119.59, 2486.18, 120.193, 203.311, 179.595, 202.11, 60.8551, 203.668, -59.3973
0, 73.00000, 2490.41, -0.826033, 2501.38, -119.546, 2487, 120.238, 206.746, 179.652, 205.53, 60.907, 207.127, -59.3453
0, 74.00000, 2490.97, -0.798794, 2501.9, -119.522, 2487.45, 120.263, 208.654, 179.684, 207.428, 60.9357, 209.047, -59.3165
0, 75.00000, 2491.31, -0.782457, 2502.22, -119.507, 2487.73, 120.277, 209.798, 179.703, 208.567, 60.9529, 210.2, -59.2992
0, 76.00000, 2491.31, -0.782441, 2502.22, -119.507, 2487.73, 120.277, 209.798, 179.703, 208.568, 60.953, 210.199, -59.2992
0, 77.00000, 2491.09, -0.793314, 2502.01, -119.517, 2487.54, 120.267, 209.035, 179.69, 207.81, 60.9416, 209.431, -59.3107
0, 78.00000, 2490.86, -0.8042, 2501.8, -119.527, 2487.36, 120.258, 208.272, 179.677, 207.051, 60.9302, 208.662, -59.3222
0, 79.00000, 2491.09, -0.793335, 2502.01, -119.517, 2487.54, 120.268, 209.035, 179.69, 207.808, 60.9415, 209.431, -59.3107
0, 80.00000, 2491.09, -0.793325, 2502.01, -119.517, 2487.54, 120.268, 209.035, 179.69, 207.809, 60.9415, 209.431, -59.3107
0, 81.00000, 2489.96, -0.847724, 2500.95, -119.566, 2486.64, 120.218, 205.218, 179.627, 204.018, 60.8847, 205.587, -59.3682
0, 82.00000, 2487.23, -0.978541, 2498.41, -119.683, 2484.44, 120.097, 196.039, 179.476, 194.896, 60.7481, 196.346, -59.5063
0, 83.00000, 2483.55, -1.15344, 2495, -119.841, 2481.5, 119.937, 183.767, 179.274, 182.696, 60.5651, 183.999, -59.6906
0, 84.00000, 2477.45, -1.43872, 2489.39, -120.099, 2476.64, 119.677, 163.77, 178.942, 162.798, 60.2624, 163.89, -59.9925
0, 85.00000, 2472.55, -1.66452, 2484.9, -120.303, 2472.75, 119.471, 147.921, 178.68, 147.034, 60.0241, 147.965, -60.2306
0, 86.00000, 2468.05, -1.86902, 2480.8, -120.487, 2469.2, 119.284, 133.562, 178.442, 132.753, 59.8079, 133.546, -60.4459
0, 87.00000, 2461.74, -2.15209, 2475.07, -120.744, 2464.24, 119.027, 113.677, 178.113, 112.978, 59.5081, 113.597, -60.7433
0, 88.00000, 2457.2, -2.35277, 2470.97, -120.925, 2460.69, 118.845, 99.5749, 177.88, 98.9539, 59.2952, 99.4615, -60.9541
0, 89.00000, 2452.47, -2.55979, 2466.71, -121.113, 2457, 118.657, 85.0224, 177.639, 84.4844, 59.0752, 84.8866, -61.1711
0, 90.00000, 2446.21, -2.82956, 2461.11, -121.358, 2452.15, 118.414, 66.0517, 177.325, 65.626, 58.7881, 65.906, -61.4533
0, 91.00000, 2443.3, -2.9537, 2458.52, -121.471, 2449.9, 118.302, 57.3219, 177.18, 56.9467, 58.6555, 57.1777, -61.5839
0, 92.00000, 2443.43, -2.94806, 2458.64, -121.466, 2450, 118.307, 57.7216, 177.185, 57.3413, 58.6606, 57.5755, -61.5793
0, 93.00000, 2447, -2.79581, 2461.82, -121.327, 2452.76, 118.444, 68.4304, 177.363, 67.984, 58.8237, 68.2813, -61.4198
0, 94.00000, 2451.56, -2.59908, 2465.9, -121.149, 2456.3, 118.622, 82.264, 177.592, 81.7357, 59.0333, 82.1219, -61.2136
0, 95.00000, 2456.06, -2.40308, 2469.94, -120.971, 2459.8, 118.799, 96.0424, 177.821, 95.4352, 59.2417, 95.919, -61.0079
0, 96.00000, 2462.36, -2.12429, 2475.64, -120.719, 2464.73, 119.052, 115.634, 178.145, 114.916, 59.5375, 115.554, -60.7151
0, 97.00000, 2467.68, -1.88563, 2480.47, -120.503, 2468.91, 119.269, 132.398, 178.423, 131.588, 59.7903, 132.373, -60.4639
0, 98.00000, 2473.27, -1.6314, 2485.56, -120.273, 2473.33, 119.501, 150.248, 178.718, 149.341, 60.059, 150.297, -60.1961
0, 99.00000, 2480.63, -1.29043, 2492.32, -119.965, 2479.17, 119.812, 174.177, 179.114, 173.139, 60.4187, 174.347, -59.8364
0, 100.00000, 2485.14, -1.07705, 2496.51, -119.772, 2482.79, 120.008, 189.165, 179.36, 188.032, 60.6411, 189.427, -59.6116
0, 101.00000, 2488.01, -0.940532, 2499.16, -119.649, 2485.08, 120.133, 198.728, 179.519, 197.549, 60.7859, 199.053, -59.4667
0, 102.00000, 2489.61, -0.864179, 2500.64, -119.581, 2486.36, 120.203, 204.075, 179.608, 202.871, 60.8667, 204.437, -59.3857
0, 103.00000, 2489.96, -0.847786, 2500.95, -119.566, 2486.64, 120.218, 205.219, 179.627, 204.013, 60.8843, 205.588, -59.3683
0, 104.00000, 2490.29, -0.831447, 2501.27, -119.551, 2486.91, 120.233, 206.364, 179.646, 205.152, 60.9014, 206.742, -59.351
0, 105.00000, 2490.41, -0.825992, 2501.38, -119.546, 2487, 120.238, 206.746, 179.652, 205.532, 60.9072, 207.126, -59.3453
0, 106.00000, 2490.41, -0.825987, 2501.38, -119.546, 2487, 120.238, 206.746, 179.652, 205.533, 60.9073, 207.126, -59.3453
0, 107.00000, 2490.18, -0.836869, 2501.16, -119.556, 2486.82, 120.228, 205.982, 179.64, 204.774, 60.8959, 206.357, -59.3568
0, 108.00000, 2490.18, -0.836878, 2501.17, -119.556, 2486.82, 120.228, 205.982, 179.64, 204.774, 60.8958, 206.357, -59.3568
0, 109.00000, 2490.07, -0.84232, 2501.06, -119.561, 2486.73, 120.223, 205.601, 179.633, 204.394, 60.8901, 205.972, -59.3625
0, 110.00000, 2489.96, -0.847766, 2500.95, -119.566, 2486.64, 120.218, 205.219, 179.627, 204.015, 60.8844, 205.588, -59.3683
0, 111.00000, 2489.96, -0.847771, 2500.95, -119.566, 2486.64, 120.218, 205.219, 179.627, 204.014, 60.8844, 205.588, -59.3683
0, 112.00000, 2489.84, -0.853213, 2500.85, -119.571, 2486.55, 120.213, 204.837, 179.621, 203.635, 60.8787, 205.203, -59.3741
0, 113.00000, 2489.73, -0.858661, 2500.74, -119.576, 2486.45, 120.208, 204.455, 179.614, 203.255, 60.873, 204.819, -59.3798
0, 114.00000, 2489.73, -0.858666, 2500.74, -119.576, 2486.45, 120.208, 204.455, 179.614, 203.255, 60.8729, 204.819, -59.3798
0, 115.00000, 2489.62, -0.864109, 2500.64, -119.58, 2486.36, 120.203, 204.073, 179.608, 202.875, 60.8672, 204.434, -59.3856
0, 116.00000, 2489.62, -0.864114, 2500.64, -119.58, 2486.36, 120.203, 204.073, 179.608, 202.875, 60.8672, 204.435, -59.3856
0, 117.00000, 2489.5, -0.869562, 2500.53, -119.585, 2486.27, 120.198, 203.691, 179.602, 202.495, 60.8615, 204.05, -59.3914
0, 118.00000, 2489.5, -0.869562, 2500.53, -119.585, 2486.27, 120.198, 203.691, 179.602, 202.495, 60.8615, 204.05, -59.3914
0, 119.00000, 2489.28, -0.88046, 2500.32, -119.595, 2486.09, 120.188, 202.927, 179.589, 201.736, 60.85, 203.281, -59.4029
0, 120.00000, 2489.28, -0.88046, 2500.32, -119.595, 2486.09, 120.188, 202.927, 179.589, 201.736, 60.85, 203.281, -59.4029
0, 121.00000, 2489.39, -0.875015, 2500.43, -119.59, 2486.18, 120.193, 203.309, 179.595, 202.115, 60.8557, 203.666, -59.3971
0, 122.00000, 2489.28, -0.880456, 2500.32, -119.595, 2486.09, 120.188, 202.927, 179.589, 201.736, 60.8501, 203.281, -59.4029
0, 123.00000, 2489.28, -0.88046, 2500.32, -119.595, 2486.09, 120.188, 202.927, 179.589, 201.736, 60.85, 203.281, -59.4029
0, 124.00000, 2489.16, -0.885905, 2500.22, -119.6, 2486, 120.183, 202.545, 179.583, 201.356, 60.8444, 202.896, -59.4087
0, 125.00000, 2489.16, -0.88591, 2500.22, -119.6, 2486, 120.183, 202.545, 179.583, 201.356, 60.8443, 202.896, -59.4087
0, 126.00000, 2489.16, -0.88591, 2500.22, -119.6, 2486, 120.183, 202.545, 179.583, 201.356, 60.8443, 202.896, -59.4087
0, 127.00000, 2489.16, -0.88591, 2500.22, -119.6, 2486, 120.183, 202.545, 179.583, 201.356, 60.8443, 202.896, -59.4087
0, 128.00000, 2489.16, -0.88591, 2500.22, -119.6, 2486, 120.183, 202.545, 179.583, 201.356, 60.8443, 202.896, -59.4087
0, 129.00000, 2489.05, -0.891356, 2500.11, -119.605, 2485.91, 120.178, 202.163, 179.576, 200.976, 60.8386, 202.511, -59.4144
0, 130.00000, 2488.94, -0.896806, 2500, -119.61, 2485.82, 120.173, 201.781, 179.57, 200.596, 60.8329, 202.127, -59.4202
0, 131.00000, 2489.05, -0.891364, 2500.11, -119.605, 2485.91, 120.178, 202.163, 179.576, 200.975, 60.8386, 202.512, -59.4144
0, 132.00000, 2488.94, -0.896806, 2500, -119.61, 2485.82, 120.173, 201.781, 179.57, 200.596, 60.8329, 202.127, -59.4202
0, 133.00000, 2488.94, -0.896811, 2500.01, -119.61, 2485.82, 120.173, 201.781, 179.57, 200.596, 60.8329, 202.127, -59.4202
0, 134.00000, 2488.94, -0.896811, 2500.01, -119.61, 2485.82, 120.173, 201.781, 179.57, 200.596, 60.8329, 202.127, -59.4202
0, 135.00000, 2488.94, -0.896811, 2500.01, -119.61, 2485.82, 120.173, 201.781, 179.57, 200.596, 60.8329, 202.127, -59.4202
0, 136.00000, 2488.94, -0.896811, 2500.01, -119.61, 2485.82, 120.173, 201.781, 179.57, 200.596, 60.8329, 202.127, -59.4202
0, 137.00000, 2488.94, -0.896811, 2500.01, -119.61, 2485.82, 120.173, 201.781, 179.57, 200.596, 60.8329, 202.127, -59.4202
0, 138.00000, 2488.94, -0.896811, 2500.01, -119.61, 2485.82, 120.173, 201.781, 179.57, 200.596, 60.8329, 202.127, -59.4202
0, 139.00000, 2488.94, -0.896811, 2500.01, -119.61, 2485.82, 120.173, 201.781, 179.57, 200.596, 60.8329, 202.127, -59.4202
0, 140.00000, 2488.94, -0.896811, 2500.01, -119.61, 2485.82, 120.173, 201.781, 179.57, 200.596, 60.8329, 202.127, -59.4202
0, 141.00000, 2488.94, -0.896811, 2500.01, -119.61, 2485.82, 120.173, 201.781, 179.57, 200.596, 60.8329, 202.127, -59.4202
0, 142.00000, 2488.94, -0.896811, 2500.01, -119.61, 2485.82, 120.173, 201.781, 179.57, 200.596, 60.8329, 202.127, -59.4202
0, 143.00000, 2488.94, -0.896811, 2500.01, -119.61, 2485.82, 120.173, 201.781, 179.57, 200.596, 60.8329, 202.127, -59.4202
0, 144.00000, 2488.71, -0.907705, 2499.79, -119.62, 2485.63, 120.163, 201.017, 179.558, 199.836, 60.8215, 201.357, -59.4317
0, 145.00000, 2488.71, -0.907713, 2499.79, -119.62, 2485.63, 120.163, 201.017, 179.557, 199.836, 60.8214, 201.357, -59.4317
0, 146.00000, 2488.71, -0.907713, 2499.79, -119.62, 2485.63, 120.163, 201.017, 179.557, 199.836, 60.8214, 201.357, -59.4317
0, 147.00000, 2488.82, -0.902266, 2499.9, -119.615, 2485.72, 120.168, 201.399, 179.564, 200.215, 60.8271, 201.742, -59.426
0, 148.00000, 2488.71, -0.907709, 2499.79, -119.62, 2485.63, 120.163, 201.017, 179.557, 199.836, 60.8214, 201.357, -59.4317
0, 149.00000, 2488.71, -0.907713, 2499.79, -119.62, 2485.63, 120.163, 201.017, 179.557, 199.836, 60.8214, 201.357, -59.4317
0, 150.00000, 2488.71, -0.907713, 2499.79, -119.62, 2485.63, 120.163, 201.017, 179.557, 199.836, 60.8214, 201.357, -59.4317
0, 151.00000, 2488.71, -0.907713, 2499.79, -119.62, 2485.63, 120.163, 201.017, 179.557, 199.836, 60.8214, 201.357, -59.4317
0, 152.00000, 2488.71, -0.907713, 2499.79, -119.62, 2485.63, 120.163, 201.017, 179.557, 199.836, 60.8214, 201.357, -59.4317
0, 153.00000, 2488.71, -0.907713, 2499.79, -119.62, 2485.63, 120.163, 201.017, 179.557, 199.836, 60.8214, 201.357, -59.4317
0, 154.00000, 2488.71, -0.907713, 2499.79, -119.62, 2485.63, 120.163, 201.017, 179.557, 199.836, 60.8214, 201.357, -59.4317
0, 155.00000, 2488.59, -0.913161, 2499.69, -119.625, 2485.54, 120.158, 200.634, 179.551, 199.456, 60.8157, 200.972, -59.4375
0, 156.00000, 2488.59, -0.913165, 2499.69, -119.625, 2485.54, 120.158, 200.635, 179.551, 199.456, 60.8157, 200.972, -59.4375
0, 157.00000, 2488.59, -0.913165, 2499.69, -119.625, 2485.54, 120.158, 200.635, 179.551, 199.456, 60.8157, 200.972, -59.4375
0, 158.00000, 2488.59, -0.913165, 2499.69, -119.625, 2485.54, 120.158, 200.635, 179.551, 199.456, 60.8157, 200.972, -59.4375
0, 159.00000, 2488.59, -0.913165, 2499.69, -119.625, 2485.54, 120.158, 200.635, 179.551, 199.456, 60.8157, 200.972, -59.4375
0, 160.00000, 2488.59, -0.913165, 2499.69, -119.625, 2485.54, 120.158, 200.635, 179.551, 199.456, 60.8157, 200.972, -59.4375
0, 161.00000, 2488.59, -0.913165, 2499.69, -119.625, 2485.54, 120.158, 200.635, 179.551, 199.456, 60.8157, 200.972, -59.4375
0, 162.00000, 2488.59, -0.913165, 2499.69, -119.625, 2485.54, 120.158, 200.635, 179.551, 199.456, 60.8157, 200.972, -59.4375
0, 163.00000, 2488.59, -0.913165, 2499.69, -119.625, 2485.54, 120.158, 200.635, 179.551, 199.456, 60.8157, 200.972, -59.4375
0, 164.00000, 2488.59, -0.913165, 2499.69, -119.625, 2485.54, 120.158, 200.635, 179.551, 199.456, 60.8157, 200.972, -59.4375
0, 165.00000, 2488.59, -0.913165, 2499.69, -119.625, 2485.54, 120.158, 200.635, 179.551, 199.456, 60.8157, 200.972, -59.4375
0, 166.00000, 2488.71, -0.907717, 2499.79, -119.62, 2485.63, 120.163, 201.017, 179.557, 199.835, 60.8214, 201.357, -59.4317
0, 167.00000, 2488.71, -0.907713, 2499.79, -119.62, 2485.63, 120.163, 201.017, 179.557, 199.836, 60.8214, 201.357, -59.4317
0, 168.00000, 2488.59, -0.913161, 2499.69, -119.625, 2485.54, 120.158, 200.634, 179.551, 199.456, 60.8157, 200.972, -59.4375
0, 169.00000, 2488.59, -0.913165, 2499.69, -119.625, 2485.54, 120.158, 200.635, 179.551, 199.456, 60.8157, 200.972, -59.4375
0, 170.00000, 2488.59, -0.913165, 2499.69, -119.625, 2485.54, 120.158, 200.635, 179.551, 199.456, 60.8157, 200.972, -59.4375
0, 171.00000, 2488.59, -0.913165, 2499.69, -119.625, 2485.54, 120.158, 200.635, 179.551, 199.456, 60.8157, 200.972, -59.4375
0, 172.00000, 2488.59, -0.913165, 2499.69, -119.625, 2485.54, 120.158, 200.635, 179.551, 199.456, 60.8157, 200.972, -59.4375
0, 173.00000, 2488.59, -0.913165, 2499.69, -119.625, 2485.54, 120.158, 200.635, 179.551, 199.456, 60.8157, 200.972, -59.4375
0, 174.00000, 2488.71, -0.907717, 2499.79, -119.62, 2485.63, 120.163, 201.017, 179.557, 199.835, 60.8214, 201.357, -59.4317
0, 175.00000, 2488.59, -0.913161, 2499.69, -119.625, 2485.54, 120.158, 200.634, 179.551, 199.456, 60.8157, 200.972, -59.4375
0, 176.00000, 2488.71, -0.907717, 2499.79, -119.62, 2485.63, 120.163, 201.017, 179.557, 199.835, 60.8214, 201.357, -59.4317
0, 177.00000, 2488.71, -0.907713, 2499.79, -119.62, 2485.63, 120.163, 201.017, 179.557, 199.836, 60.8214, 201.357, -59.4317
0, 178.00000, 2488.71, -0.907713, 2499.79, -119.62, 2485.63, 120.163, 201.017, 179.557, 199.836, 60.8214, 201.357, -59.4317
0, 179.00000, 2488.59, -0.913161, 2499.69, -119.625, 2485.54, 120.158, 200.634, 179.551, 199.456, 60.8157, 200.972, -59.4375
0, 180.00000, 2488.59, -0.913165, 2499.69, -119.625, 2485.54, 120.158, 200.635, 179.551, 199.456, 60.8157, 200.972, -59.4375
0, 181.00000, 2488.59, -0.913165, 2499.69, -119.625, 2485.54, 120.158, 200.635, 179.551, 199.456, 60.8157, 200.972, -59.4375
0, 182.00000, 2488.59, -0.913165, 2499.69, -119.625, 2485.54, 120.158, 200.635, 179.551, 199.456, 60.8157, 200.972, -59.4375
0, 183.00000, 2488.59, -0.913165, 2499.69, -119.625, 2485.54, 120.158, 200.635, 179.551, 199.456, 60.8157, 200.972, -59.4375
0, 184.00000, 2488.59, -0.913165, 2499.69, -119.625, 2485.54, 120.158, 200.635, 179.551, 199.456, 60.8157, 200.972, -59.4375
0, 185.00000, 2488.59, -0.913165, 2499.69, -119.625, 2485.54, 120.158, 200.635, 179.551, 199.456, 60.8157, 200.972, -59.4375
0, 186.00000, 2488.59, -0.913165, 2499.69, -119.625, 2485.54, 120.158, 200.635, 179.551, 199.456, 60.8157, 200.972, -59.4375
0, 187.00000, 2488.59, -0.913165, 2499.69, -119.625, 2485.54, 120.158, 200.635, 179.551, 199.456, 60.8157, 200.972, -59.4375
0, 188.00000, 2488.59, -0.913165, 2499.69, -119.625, 2485.54, 120.158, 200.635, 179.551, 199.456, 60.8157, 200.972, -59.4375
